,Sport,Year,Gender,Wordcount,Editcount,Linkcount,Married,Name,Title,URL
68,Shooters,2016,f,490,60,17,False,Ayonika Paul,Ayonika Paul,https://en.wikipedia.org/wiki/Ayonika_Paul
69,Shooters,2016,f,82,85,5,False,Snježana Pejčić,Snježana Pejčić,https://en.wikipedia.org/wiki/Snje%C5%BEana_Pej%C4%8Di%C4%87
70,Shooters,2016,m,62,71,8,False,Giovanni Pellielo,Giovanni Pellielo,https://en.wikipedia.org/wiki/Giovanni_Pellielo
71,Shooters,2016,m,191,25,10,False,István Péni,István Péni,https://en.wikipedia.org/wiki/Istv%C3%A1n_P%C3%A9ni
72,Shooters,2016,f,27,4,3,False,Tanja Perec,Tanja Perec,https://en.wikipedia.org/wiki/Tanja_Perec
73,Shooters,2016,f,26,3,4,False,Andrea Pérez Peña,Andrea Pérez Peña,https://en.wikipedia.org/wiki/Andrea_P%C3%A9rez_Pe%C3%B1a
74,Shooters,2016,f,44,21,5,False,Dianelys Pérez,Dianelys Pérez,https://en.wikipedia.org/wiki/Dianelys_P%C3%A9rez
75,Shooters,2016,f,89,56,8,False,Alessandra Perilli,Alessandra Perilli,https://en.wikipedia.org/wiki/Alessandra_Perilli
76,Shooters,2016,0,13,15,2,False,Arianna Perilli,Arianna Perilli,https://en.wikipedia.org/wiki/Arianna_Perilli
77,Shooters,2016,m,194,94,15,False,Stevan Pletikosić,Stevan Pletikosić,https://en.wikipedia.org/wiki/Stevan_Pletikosi%C4%87
78,Shooters,2016,m,23,3,3,False,Renato Portella,Renato Portella,https://en.wikipedia.org/wiki/Renato_Portella
79,Shooters,2016,m,94,50,6,False,Warren Potent,Warren Potent,https://en.wikipedia.org/wiki/Warren_Potent
80,Shooters,2016,f,27,24,3,False,Tanyaporn Prucksakorn,Tanyaporn Prucksakorn,https://en.wikipedia.org/wiki/Tanyaporn_Prucksakorn
81,Shooters,2016,m,27,13,3,False,Pu Qifeng,Pu Qifeng,https://en.wikipedia.org/wiki/Pu_Qifeng
82,Shooters,2016,m,106,38,7,False,Leuris Pupo,Leuris Pupo,https://en.wikipedia.org/wiki/Leuris_Pupo
83,Shooters,2016,m,32,13,3,False,Jean Quiquampoix,Jean Quiquampoix,https://en.wikipedia.org/wiki/Jean_Quiquampoix
84,Shooters,2016,f,23,11,3,False,Ekaterina Rabaya,Ekaterina Rabaya,https://en.wikipedia.org/wiki/Ekaterina_Rabaya
85,Shooters,2016,m,38,4,1,False,Ronaldas Račinskas,Ronaldas Račinskas,https://en.wikipedia.org/wiki/Ronaldas_Ra%C4%8Dinskas
86,Shooters,2016,m,717,187,22,False,Jitu Rai,Jitu Rai,https://en.wikipedia.org/wiki/Jitu_Rai
87,Shooters,2016,f,26,7,3,False,Urata Rama,Urata Rama,https://en.wikipedia.org/wiki/Urata_Rama
88,Shooters,2016,m,26,7,4,False,Mohamed Ramah,Mohamed Ramah,https://en.wikipedia.org/wiki/Mohamed_Ramah
89,Shooters,2016,m,201,41,18,False,Abdullah Al-Rashidi,Abdullah Al-Rashidi,https://en.wikipedia.org/wiki/Abdullah_Al-Rashidi
90,Shooters,2016,m,36,11,2,False,Alexis Raynaud,Alexis Raynaud,https://en.wikipedia.org/wiki/Alexis_Raynaud
91,Shooters,2016,m,24,7,3,False,Paulo Reichardt,Paulo Reichardt,https://en.wikipedia.org/wiki/Paulo_Reichardt
92,Shooters,2016,m,126,64,8,False,Christian Reitz,Christian Reitz,https://en.wikipedia.org/wiki/Christian_Reitz
93,Shooters,2016,m,158,46,16,False,Daniel Repacholi,Daniel Repacholi,https://en.wikipedia.org/wiki/Daniel_Repacholi
94,Shooters,2016,f,649,291,33,True,Kim Rhode,Kim Rhode,https://en.wikipedia.org/wiki/Kim_Rhode
95,Shooters,2016,m,163,29,14,True,Joshua Richmond,Joshua Richmond,https://en.wikipedia.org/wiki/Joshua_Richmond
96,Shooters,2016,m,676,75,43,False,Sergy Rikhter,Sergy Rikhter,https://en.wikipedia.org/wiki/Sergy_Rikhter
97,Shooters,2016,m,382,16,18,False,Cassio Rippel,Cassio Rippel,https://en.wikipedia.org/wiki/Cassio_Rippel
98,Shooters,2016,m,45,14,5,False,Anton Rizov,Anton Rizov,https://en.wikipedia.org/wiki/Anton_Rizov
99,Shooters,2016,m,28,35,6,False,Juan Miguel Rodríguez,Juan Miguel Rodríguez,https://en.wikipedia.org/wiki/Juan_Miguel_Rodr%C3%ADguez
100,Shooters,2016,f,197,40,10,False,Natalie Rooney,Natalie Rooney,https://en.wikipedia.org/wiki/Natalie_Rooney
101,Shooters,2016,f,27,11,3,False,Eva Rösken,Eva Rösken,https://en.wikipedia.org/wiki/Eva_R%C3%B6sken
102,Shooters,2016,m,51,18,3,False,Gabriele Rossetti (sport shooter),Gabriele Rossetti (sport shooter),https://en.wikipedia.org/wiki/Gabriele_Rossetti_(sport_shooter)
103,Shooters,2016,f,47,61,3,False,Jessica Rossi,Jessica Rossi,https://en.wikipedia.org/wiki/Jessica_Rossi
104,Shooters,2016,m,26,7,3,False,Jack Rossiter,Jack Rossiter,https://en.wikipedia.org/wiki/Jack_Rossiter
105,Shooters,2016,m,26,11,3,False,Gernot Rumpler,Gernot Rumpler,https://en.wikipedia.org/wiki/Gernot_Rumpler
106,Shooters,2016,f,251,16,13,False,Fernanda Russo,Fernanda Russo,https://en.wikipedia.org/wiki/Fernanda_Russo
107,Shooters,2016,m,284,121,28,False,Saeed bin Maktoum bin Rashid Al Maktoum,Saeed bin Maktoum bin Rashid Al Maktoum,https://en.wikipedia.org/wiki/Saeed_bin_Maktoum_bin_Rashid_Al_Maktoum
108,Shooters,2016,f,145,92,12,False,Nino Salukvadze,Nino Salukvadze,https://en.wikipedia.org/wiki/Nino_Salukvadze
109,Shooters,2016,m,47,19,5,False,Mangala Samarakoon,Mangala Samarakoon,https://en.wikipedia.org/wiki/Mangala_Samarakoon
110,Shooters,2016,m,76,27,5,False,Dane Sampson,Dane Sampson,https://en.wikipedia.org/wiki/Dane_Sampson
111,Shooters,2016,m,182,33,17,False,Keith Sanderson (sport shooter),Keith Sanderson (sport shooter),https://en.wikipedia.org/wiki/Keith_Sanderson_(sport_shooter)
112,Shooters,2016,m,367,119,15,False,Manavjit Singh Sandhu,Manavjit Singh Sandhu,https://en.wikipedia.org/wiki/Manavjit_Singh_Sandhu
113,Shooters,2016,f,22,9,3,False,Akiko Sato,Akiko Sato,https://en.wikipedia.org/wiki/Akiko_Sato
114,Shooters,2016,m,43,28,4,False,Valérian Sauveplane,Valérian Sauveplane,https://en.wikipedia.org/wiki/Val%C3%A9rian_Sauveplane
115,Shooters,2016,f,48,13,4,False,Laetisha Scanlan,Laetisha Scanlan,https://en.wikipedia.org/wiki/Laetisha_Scanlan
116,Shooters,2016,f,74,27,10,False,Sarah Scherer,Sarah Scherer,https://en.wikipedia.org/wiki/Sarah_Scherer
117,Shooters,2016,m,26,7,3,False,Alexander Schmirl,Alexander Schmirl,https://en.wikipedia.org/wiki/Alexander_Schmirl
118,Shooters,2016,m,23,14,3,False,Roberto Schmits,Roberto Schmits,https://en.wikipedia.org/wiki/Roberto_Schmits
119,Shooters,2016,m,66,45,7,False,Steven Scott,Steven Scott,https://en.wikipedia.org/wiki/Steven_Scott
120,Shooters,2016,f,43,20,5,False,Golnoush Sebghatollahi,Golnoush Sebghatollahi,https://en.wikipedia.org/wiki/Golnoush_Sebghatollahi
121,Shooters,2016,m,31,8,4,False,Milenko Sebić,Milenko Sebić,https://en.wikipedia.org/wiki/Milenko_Sebi%C4%87
122,Shooters,2016,m,24,2,4,False,Stefano Selva,Stefano Selva,https://en.wikipedia.org/wiki/Stefano_Selva
123,Shooters,2016,f,72,57,7,False,Jasmine Ser,Jasmine Ser,https://en.wikipedia.org/wiki/Jasmine_Ser
124,Shooters,2016,m,27,9,3,False,Ahmed Shaban,Ahmed Shaban,https://en.wikipedia.org/wiki/Ahmed_Shaban
125,Shooters,2016,f,23,9,3,False,Albina Shakirova,Albina Shakirova,https://en.wikipedia.org/wiki/Albina_Shakirova
126,Shooters,2016,m,39,14,4,False,Yury Shcherbatsevich,Yury Shcherbatsevich,https://en.wikipedia.org/wiki/Yury_Shcherbatsevich
127,Shooters,2016,f,55,9,7,True,Enkelejda Shehu,Enkelejda Shehu,https://en.wikipedia.org/wiki/Enkelejda_Shehu
128,Shooters,2016,m,26,13,3,False,Jay Shi,Jay Shi,https://en.wikipedia.org/wiki/Jay_Shi
129,Shooters,2016,f,579,269,43,True,Heena Sidhu,Heena Sidhu,https://en.wikipedia.org/wiki/Heena_Sidhu
130,Shooters,2016,m,127,29,9,False,Péter Sidi,Péter Sidi,https://en.wikipedia.org/wiki/P%C3%A9ter_Sidi
131,Shooters,2016,f,18,8,1,False,Renáta Tobai-Sike,Renáta Tobai-Sike,https://en.wikipedia.org/wiki/Ren%C3%A1ta_Tobai-Sike
132,Shooters,2016,m,143,10,11,False,João Paulo de Silva,João Paulo de Silva,https://en.wikipedia.org/wiki/Jo%C3%A3o_Paulo_de_Silva
133,Shooters,2016,m,406,51,14,False,Chain Singh,Chain Singh,https://en.wikipedia.org/wiki/Chain_Singh
134,Shooters,2016,m,94,40,4,False,Gurpreet Singh (sport shooter),Gurpreet Singh (sport shooter),https://en.wikipedia.org/wiki/Gurpreet_Singh_(sport_shooter)
135,Shooters,2016,f,151,30,9,False,Catherine Skinner,Catherine Skinner,https://en.wikipedia.org/wiki/Catherine_Skinner
136,Shooters,2016,m,26,10,3,False,Vadim Skorovarov,Vadim Skorovarov,https://en.wikipedia.org/wiki/Vadim_Skorovarov
137,Shooters,2016,f,78,20,5,False,Minhal Sohail,Minhal Sohail,https://en.wikipedia.org/wiki/Minhal_Sohail
138,Shooters,2016,m,31,14,4,False,Milutin Stefanović,Milutin Stefanović,https://en.wikipedia.org/wiki/Milutin_Stefanovi%C4%87
139,Shooters,2016,m,49,18,5,False,Marcus Svensson,Marcus Svensson,https://en.wikipedia.org/wiki/Marcus_Svensson
140,Shooters,2016,m,20,7,2,False,Norbert Szabián,Norbert Szabián,https://en.wikipedia.org/wiki/Norbert_Szabi%C3%A1n
141,Shooters,2016,m,26,7,3,False,Hamada Talat,Hamada Talat,https://en.wikipedia.org/wiki/Hamada_Talat
142,Shooters,2016,m,26,5,3,False,Miklós Tátrai,Miklós Tátrai,https://en.wikipedia.org/wiki/Mikl%C3%B3s_T%C3%A1trai
143,Shooters,2016,m,34,20,4,False,Ryan Taylor (sport shooter),Ryan Taylor (sport shooter),https://en.wikipedia.org/wiki/Ryan_Taylor_(sport_shooter)
144,Shooters,2016,f,37,19,5,False,Janice Teixeira,Janice Teixeira,https://en.wikipedia.org/wiki/Janice_Teixeira
145,Shooters,2016,f,247,17,19,False,Teo Shun Xie,Teo Shun Xie,https://en.wikipedia.org/wiki/Teo_Shun_Xie
146,Shooters,2016,m,25,42,1,False,Anthony Terras,Anthony Terras,https://en.wikipedia.org/wiki/Anthony_Terras
147,Shooters,2016,m,54,24,4,False,Frank Thompson (sport shooter),Frank Thompson (sport shooter),https://en.wikipedia.org/wiki/Frank_Thompson_(sport_shooter)
148,Shooters,2016,f,246,97,13,False,Virginia Thrasher,Virginia Thrasher,https://en.wikipedia.org/wiki/Virginia_Thrasher
149,Shooters,2016,f,33,16,3,False,Chloe Tipple,Chloe Tipple,https://en.wikipedia.org/wiki/Chloe_Tipple
150,Shooters,2016,f,26,17,2,False,Stéphanie Tirode,Stéphanie Tirode,https://en.wikipedia.org/wiki/St%C3%A9phanie_Tirode
151,Shooters,2016,m,23,5,3,False,Vesa Törnroos,Vesa Törnroos,https://en.wikipedia.org/wiki/Vesa_T%C3%B6rnroos
152,Shooters,2016,m,26,20,3,False,Napis Tortungpanich,Napis Tortungpanich,https://en.wikipedia.org/wiki/Napis_Tortungpanich
153,Shooters,2016,m,25,43,2,False,Trần Quốc Cường,Trần Quốc Cường,https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_Qu%E1%BB%91c_C%C6%B0%E1%BB%9Dng
154,Shooters,2016,m,30,9,4,False,Oleh Tsarkov,Oleh Tsarkov,https://en.wikipedia.org/wiki/Oleh_Tsarkov
155,Shooters,2016,m,35,19,2,False,Juraj Tužinský,Juraj Tužinský,https://en.wikipedia.org/wiki/Juraj_Tu%C5%BEinsk%C3%BD
156,Shooters,2016,m,38,7,3,False,Attapon Uea-aree,Attapon Uea-aree,https://en.wikipedia.org/wiki/Attapon_Uea-aree
157,Shooters,2016,m,19,10,2,False,Dainis Upelnieks,Dainis Upelnieks,https://en.wikipedia.org/wiki/Dainis_Upelnieks
158,Shooters,2016,m,57,33,6,False,Erik Varga,Erik Varga,https://en.wikipedia.org/wiki/Erik_Varga
159,Shooters,2016,f,30,24,4,False,Daria Vdovina,Daria Vdovina,https://en.wikipedia.org/wiki/Daria_Vdovina
160,Shooters,2016,f,53,29,6,False,Bobana Veličković,Bobana Veličković,https://en.wikipedia.org/wiki/Bobana_Veli%C4%8Dkovi%C4%87
161,Shooters,2016,m,280,80,7,False,Adam Vella (sport shooter),Adam Vella (sport shooter),https://en.wikipedia.org/wiki/Adam_Vella_(sport_shooter)
162,Shooters,2016,m,225,160,15,False,Hoàng Xuân Vinh,Hoàng Xuân Vinh,https://en.wikipedia.org/wiki/Ho%C3%A0ng_Xu%C3%A2n_Vinh
163,Shooters,2016,m,27,5,3,False,Fedor Vlasov,Fedor Vlasov,https://en.wikipedia.org/wiki/Fedor_Vlasov
164,Shooters,2016,m,41,37,5,False,Wang Zhiwei,Wang Zhiwei,https://en.wikipedia.org/wiki/Wang_Zhiwei
165,Shooters,2016,f,30,14,5,False,Wei Meng,Wei Meng,https://en.wikipedia.org/wiki/Wei_Meng
166,Shooters,2016,f,189,47,10,False,Wei Ning,Wei Ning,https://en.wikipedia.org/wiki/Wei_Ning
167,Shooters,2016,f,64,52,4,False,Christine Wenzel,Christine Wenzel,https://en.wikipedia.org/wiki/Christine_Wenzel
168,Shooters,2016,f,26,20,3,False,Malin Westerheim,Malin Westerheim,https://en.wikipedia.org/wiki/Malin_Westerheim
169,Shooters,2016,m,24,10,3,False,James Willett,James Willett,https://en.wikipedia.org/wiki/James_Willett
170,Shooters,2016,m,64,26,8,False,Johnathan Wong,Johnathan Wong,https://en.wikipedia.org/wiki/Johnathan_Wong
171,Shooters,2016,f,42,7,5,False,Wu Chia-ying,Wu Chia-ying,https://en.wikipedia.org/wiki/Wu_Chia-ying
172,Shooters,2016,m,284,30,24,False,Felipe Wu,Felipe Wu,https://en.wikipedia.org/wiki/Felipe_Wu
173,Shooters,2016,m,126,15,7,False,Toshikazu Yamashita,Toshikazu Yamashita,https://en.wikipedia.org/wiki/Toshikazu_Yamashita
174,Shooters,2016,m,344,24,22,False,Yang Haoran,Yang Haoran,https://en.wikipedia.org/wiki/Yang_Haoran
175,Shooters,2016,m,24,4,4,False,Yang Kun-pi,Yang Kun-pi,https://en.wikipedia.org/wiki/Yang_Kun-pi
176,Shooters,2016,f,177,17,20,False,Lalita Yauhleuskaya,Lalita Yauhleuskaya,https://en.wikipedia.org/wiki/Lalita_Yauhleuskaya
177,Shooters,2016,f,508,109,28,False,Yi Siling,Yi Siling,https://en.wikipedia.org/wiki/Yi_Siling
178,Shooters,2016,f,26,16,2,False,Yu Ai-wen,Yu Ai-wen,https://en.wikipedia.org/wiki/Yu_Ai-wen
179,Shooters,2016,m,122,15,9,False,Rashid Yunusmetov,Rashid Yunusmetov,https://en.wikipedia.org/wiki/Rashid_Yunusmetov
180,Shooters,2016,m,140,15,9,False,Yuriy Yurkov,Yuriy Yurkov,https://en.wikipedia.org/wiki/Yuriy_Yurkov
181,Shooters,2016,f,30,19,3,False,Alejandra Zavala,Alejandra Zavala,https://en.wikipedia.org/wiki/Alejandra_Zavala
182,Shooters,2016,f,41,22,4,False,Zhang Binbin,Zhang Binbin,https://en.wikipedia.org/wiki/Zhang_Binbin
183,Shooters,2016,m,27,5,3,False,Zhang Fusheng,Zhang Fusheng,https://en.wikipedia.org/wiki/Zhang_Fusheng
184,Shooters,2016,f,26,8,4,False,Zhang Jingjing,Zhang Jingjing,https://en.wikipedia.org/wiki/Zhang_Jingjing
185,Shooters,2016,f,90,24,9,False,Zhang Mengxue,Zhang Mengxue,https://en.wikipedia.org/wiki/Zhang_Mengxue
186,Shooters,2016,m,33,14,5,False,Zhao Shengbo,Zhao Shengbo,https://en.wikipedia.org/wiki/Zhao_Shengbo
187,Shooters,2016,m,240,71,18,False,Zhu Qinan,Zhu Qinan,https://en.wikipedia.org/wiki/Zhu_Qinan
188,Shooters,2016,f,180,39,11,False,Petra Zublasing,Petra Zublasing,https://en.wikipedia.org/wiki/Petra_Zublasing
189,Shooters,2016,f,26,11,3,False,Goretti Zumaya,Goretti Zumaya,https://en.wikipedia.org/wiki/Goretti_Zumaya
0,Swimmers,2016,m,328,165,8,False,Matthew Abeysinghe,Matthew Abeysinghe,https://en.wikipedia.org/wiki/Matthew_Abeysinghe
1,Swimmers,2016,m,99,80,7,False,Matthew Abood,Matthew Abood,https://en.wikipedia.org/wiki/Matthew_Abood
2,Swimmers,2016,m,41,4,3,False,Bourhan Abro,Bourhan Abro,https://en.wikipedia.org/wiki/Bourhan_Abro
3,Swimmers,2016,m,426,45,17,False,Javier Acevedo,Javier Acevedo,https://en.wikipedia.org/wiki/Javier_Acevedo
4,Swimmers,2016,f,255,83,17,False,Cammile Adams,Cammile Adams,https://en.wikipedia.org/wiki/Cammile_Adams
5,Swimmers,2016,m,2222,500,139,True,Nathan Adrian,Nathan Adrian,https://en.wikipedia.org/wiki/Nathan_Adrian
6,Swimmers,2016,m,254,39,18,False,Jasper Aerents,Jasper Aerents,https://en.wikipedia.org/wiki/Jasper_Aerents
7,Swimmers,2016,f,167,12,23,False,Evelina Afoa,Evelina Afoa,https://en.wikipedia.org/wiki/Evelina_Afoa
8,Swimmers,2016,m,1279,252,78,False,Yannick Agnel,Yannick Agnel,https://en.wikipedia.org/wiki/Yannick_Agnel
9,Swimmers,2016,f,52,13,3,False,Ai Yanhan,Ai Yanhan,https://en.wikipedia.org/wiki/Ai_Yanhan
10,Swimmers,2016,m,47,21,3,False,Ahmed Akram,Ahmed Akram,https://en.wikipedia.org/wiki/Ahmed_Akram
11,Swimmers,2016,f,46,4,3,False,Sonia Aktar,Sonia Aktar,https://en.wikipedia.org/wiki/Sonia_Aktar
12,Swimmers,2016,m,27,12,3,False,Markel Alberdi,Markel Alberdi,https://en.wikipedia.org/wiki/Markel_Alberdi
13,Swimmers,2016,f,24,11,3,False,Fatima Alkaramova,Fatima Alkaramova,https://en.wikipedia.org/wiki/Fatima_Alkaramova
14,Swimmers,2016,f,319,119,15,False,Jasmine Alkhaldi,Jasmine Alkhaldi,https://en.wikipedia.org/wiki/Jasmine_Alkhaldi
15,Swimmers,2016,m,45,15,4,False,Martin Allikvee,Martin Allikvee,https://en.wikipedia.org/wiki/Martin_Allikvee
16,Swimmers,2016,f,24,5,3,False,Fatema Almahmeed,Fatema Almahmeed,https://en.wikipedia.org/wiki/Fatema_Almahmeed
17,Swimmers,2016,m,369,48,32,False,Brandonn Almeida,Brandonn Almeida,https://en.wikipedia.org/wiki/Brandonn_Almeida
18,Swimmers,2016,m,1372,191,59,False,Kaio de Almeida,Kaio de Almeida,https://en.wikipedia.org/wiki/Kaio_de_Almeida
19,Swimmers,2016,f,1035,325,64,False,Therese Alshammar,Therese Alshammar,https://en.wikipedia.org/wiki/Therese_Alshammar
20,Swimmers,2016,m,256,35,28,False,Luiz Altamir Melo,Luiz Altamir Melo,https://en.wikipedia.org/wiki/Luiz_Altamir_Melo
21,Swimmers,2016,f,26,11,5,False,Ranohon Amanova,Ranohon Amanova,https://en.wikipedia.org/wiki/Ranohon_Amanova
22,Swimmers,2016,m,48,5,4,False,Maël Ambonguilat,Maël Ambonguilat,https://en.wikipedia.org/wiki/Ma%C3%ABl_Ambonguilat
23,Swimmers,2016,m,33,5,4,False,Marwan El-Amrawy,Marwan El-Amrawy,https://en.wikipedia.org/wiki/Marwan_El-Amrawy
24,Swimmers,2016,f,24,11,3,False,An Se-hyeon,An Se-hyeon,https://en.wikipedia.org/wiki/An_Se-hyeon
25,Swimmers,2016,f,334,125,17,False,Haley Anderson,Haley Anderson,https://en.wikipedia.org/wiki/Haley_Anderson
26,Swimmers,2016,f,147,12,14,False,Nazlati Mohamed Andhumdine,Nazlati Mohamed Andhumdine,https://en.wikipedia.org/wiki/Nazlati_Mohamed_Andhumdine
27,Swimmers,2016,f,28,2,4,False,Sofiya Andreeva,Sofiya Andreeva,https://en.wikipedia.org/wiki/Sofiya_Andreeva
28,Swimmers,2016,f,41,26,3,False,Viktoriya Andreyeva,Viktoriya Andreyeva,https://en.wikipedia.org/wiki/Viktoriya_Andreyeva
29,Swimmers,2016,f,50,58,4,False,Veronika Andrusenko,Veronika Andrusenko,https://en.wikipedia.org/wiki/Veronika_Andrusenko
30,Swimmers,2016,m,31,13,4,False,Viacheslav Andrusenko,Viacheslav Andrusenko,https://en.wikipedia.org/wiki/Viacheslav_Andrusenko
31,Swimmers,2016,m,165,46,5,False,Rami Anis,Rami Anis,https://en.wikipedia.org/wiki/Rami_Anis
32,Swimmers,2016,f,23,16,3,False,Tomomi Aoki,Tomomi Aoki,https://en.wikipedia.org/wiki/Tomomi_Aoki
33,Swimmers,2016,f,90,42,11,False,Nada Arkaji,Nada Arkaji,https://en.wikipedia.org/wiki/Nada_Arkaji
34,Swimmers,2016,f,172,19,16,False,Kalliopi Araouzou,Kalliopi Araouzou,https://en.wikipedia.org/wiki/Kalliopi_Araouzou
35,Swimmers,2016,f,24,12,3,False,Isabella Arcila,Isabella Arcila,https://en.wikipedia.org/wiki/Isabella_Arcila
36,Swimmers,2016,f,140,41,9,False,Samantha Arévalo,Samantha Arévalo,https://en.wikipedia.org/wiki/Samantha_Ar%C3%A9valo
37,Swimmers,2016,m,24,7,3,False,Pol Arias,Pol Arias,https://en.wikipedia.org/wiki/Pol_Arias
38,Swimmers,2016,m,24,6,3,False,Antonio Arroyo,Antonio Arroyo,https://en.wikipedia.org/wiki/Antonio_Arroyo
39,Swimmers,2016,f,28,24,3,False,Heather Arseth,Heather Arseth,https://en.wikipedia.org/wiki/Heather_Arseth
40,Swimmers,2016,m,305,33,11,False,Bradlee Ashby,Bradlee Ashby,https://en.wikipedia.org/wiki/Bradlee_Ashby
41,Swimmers,2016,f,362,72,19,False,Jessica Ashwood,Jessica Ashwood,https://en.wikipedia.org/wiki/Jessica_Ashwood
42,Swimmers,2016,m,54,14,4,False,Merdan Ataýew,Merdan Ataýew,https://en.wikipedia.org/wiki/Merdan_Ata%C3%BDew
43,Swimmers,2016,f,304,119,17,False,Alia Atkinson,Alia Atkinson,https://en.wikipedia.org/wiki/Alia_Atkinson
44,Swimmers,2016,f,51,5,4,False,Mary Al-Atrash,Mary Al-Atrash,https://en.wikipedia.org/wiki/Mary_Al-Atrash
45,Swimmers,2016,m,51,12,4,False,Ahmad Attellesey,Ahmad Attellesey,https://en.wikipedia.org/wiki/Ahmad_Attellesey
46,Swimmers,2016,f,126,74,13,False,Stephanie Au,Stephanie Au,https://en.wikipedia.org/wiki/Stephanie_Au
47,Swimmers,2016,m,27,19,3,False,Felix Auböck,Felix Auböck,https://en.wikipedia.org/wiki/Felix_Aub%C3%B6ck
48,Swimmers,2016,m,51,13,3,False,Jordan Augier,Jordan Augier,https://en.wikipedia.org/wiki/Jordan_Augier
49,Swimmers,2016,m,44,8,3,False,Dionisio Augustine,Dionisio Augustine,https://en.wikipedia.org/wiki/Dionisio_Augustine
50,Swimmers,2016,f,97,47,3,False,Ekaterina Avramova,Ekaterina Avramova,https://en.wikipedia.org/wiki/Ekaterina_Avramova
51,Swimmers,2016,m,44,13,5,False,Ventsislav Aydarski,Ventsislav Aydarski,https://en.wikipedia.org/wiki/Ventsislav_Aydarski
52,Swimmers,2016,f,66,10,4,False,Nooran Ba Matraf,Nooran Ba Matraf,https://en.wikipedia.org/wiki/Nooran_Ba_Matraf
53,Swimmers,2016,f,159,30,11,False,Back Su-yeon,Back Su-yeon,https://en.wikipedia.org/wiki/Back_Su-yeon
54,Swimmers,2016,f,487,74,46,False,Kathleen Baker,Kathleen Baker,https://en.wikipedia.org/wiki/Kathleen_Baker
55,Swimmers,2016,m,266,67,11,False,Dmitriy Balandin,Dmitriy Balandin,https://en.wikipedia.org/wiki/Dmitriy_Balandin
56,Swimmers,2016,f,145,102,13,False,Coralie Balmy,Coralie Balmy,https://en.wikipedia.org/wiki/Coralie_Balmy
57,Swimmers,2016,m,46,23,4,False,Gábor Balog,Gábor Balog,https://en.wikipedia.org/wiki/G%C3%A1bor_Balog
58,Swimmers,2016,m,41,16,6,False,Haris Bandey,Haris Bandey,https://en.wikipedia.org/wiki/Haris_Bandey
59,Swimmers,2016,m,44,17,4,False,Khader Baqlah,Khader Baqlah,https://en.wikipedia.org/wiki/Khader_Baqlah
60,Swimmers,2016,f,53,14,4,False,Talita Baqlah,Talita Baqlah,https://en.wikipedia.org/wiki/Talita_Baqlah
61,Swimmers,2016,f,49,48,4,False,Katarzyna Baranowska,Katarzyna Baranowska,https://en.wikipedia.org/wiki/Katarzyna_Baranowska
62,Swimmers,2016,m,240,45,16,False,Azad Al-Barazi,Azad Al-Barazi,https://en.wikipedia.org/wiki/Azad_Al-Barazi
63,Swimmers,2016,m,38,25,4,False,Anthony Barbar,Anthony Barbar,https://en.wikipedia.org/wiki/Anthony_Barbar
64,Swimmers,2016,f,25,18,3,False,Virginia Bardach,Virginia Bardach,https://en.wikipedia.org/wiki/Virginia_Bardach
65,Swimmers,2016,f,270,165,12,False,Bronte Barratt,Bronte Barratt,https://en.wikipedia.org/wiki/Bronte_Barratt
66,Swimmers,2016,m,24,7,3,False,Martin Bau,Martin Bau,https://en.wikipedia.org/wiki/Martin_Bau
67,Swimmers,2016,m,86,12,9,False,Ashton Baumann,Ashton Baumann,https://en.wikipedia.org/wiki/Ashton_Baumann
68,Swimmers,2016,f,305,35,23,False,Simona Baumrtová,Simona Baumrtová,https://en.wikipedia.org/wiki/Simona_Baumrtov%C3%A1
69,Swimmers,2016,m,37,4,4,False,Hamdan Bayusuf,Hamdan Bayusuf,https://en.wikipedia.org/wiki/Hamdan_Bayusuf
70,Swimmers,2016,m,90,16,9,False,Josh Beaver,Josh Beaver,https://en.wikipedia.org/wiki/Josh_Beaver
71,Swimmers,2016,f,24,11,3,False,Leonie Beck,Leonie Beck,https://en.wikipedia.org/wiki/Leonie_Beck
72,Swimmers,2016,f,62,8,5,False,Nada Al-Bedwawi,Nada Al-Bedwawi,https://en.wikipedia.org/wiki/Nada_Al-Bedwawi
73,Swimmers,2016,f,981,384,53,False,Elizabeth Beisel,Elizabeth Beisel,https://en.wikipedia.org/wiki/Elizabeth_Beisel
74,Swimmers,2016,f,1121,348,33,False,Mireia Belmonte,Mireia Belmonte,https://en.wikipedia.org/wiki/Mireia_Belmonte
75,Swimmers,2016,m,89,33,5,False,Marco Belotti,Marco Belotti,https://en.wikipedia.org/wiki/Marco_Belotti
76,Swimmers,2016,m,433,76,21,False,Craig Benson (swimmer),Craig Benson (swimmer),https://en.wikipedia.org/wiki/Craig_Benson_(swimmer)
77,Swimmers,2016,m,454,147,20,False,Gunnar Bentz,Gunnar Bentz,https://en.wikipedia.org/wiki/Gunnar_Bentz
78,Swimmers,2016,f,158,21,9,False,Martina van Berkel,Martina van Berkel,https://en.wikipedia.org/wiki/Martina_van_Berkel
79,Swimmers,2016,m,26,40,2,False,Péter Bernek,Péter Bernek,https://en.wikipedia.org/wiki/P%C3%A9ter_Bernek
80,Swimmers,2016,m,56,11,5,False,Jules Bessan,Jules Bessan,https://en.wikipedia.org/wiki/Jules_Bessan
